ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,HasEarlyStopFeature,ThreeprimeDistStopFeature,RPKMFeature,ZipperStemMetric_Vienna_mfe,LocalizationMetric_Vienna_mfe,StartToBPStemMetric_Vienna_mfe,BPToEndStemMetric_Vienna_mfe,StartProtectionMetric_Vienna_mfe,EndProtectionMetric_Vienna_mfe,BPProtectionMetric_Vienna_mfe,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrVII', 118098, 118503)",-,NM_001181066.1,22.412,11.512925464970229,4.509860006183767,0.4727142857142846,0.4652857142857156,0.4654285714285729,0,0.0,42.47617963,20.0,23.0,0,0,0.5714285714285714,0.7142857142857143,0.8571428571428571,-3.4000000000000004,0.0,94.038,0.3348148148148137,405
"('chrVII', 128274, 128515)",+,NM_001181062.2,18.347,11.512925464970229,11.512925464970229,0.4585714285714261,0.5541428571428518,0.6178571428571391,1,638.0,19.35293158,20.0,21.0,0,0,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.0,50.458,0.3912863070539402,241
"('chrVII', 162232, 162658)",+,NM_001181045.1,20.089,11.512925464970229,1.0966142860054366,0.8251428571428603,0.4917142857142859,0.3151428571428576,0,0.0,14.17679443,20.0,19.0,0,0,0.8571428571428571,0.2857142857142857,0.0,0.0,-0.2,83.391,0.3490610328638498,426
"('chrVII', 164396, 164735)",-,NM_001181044.3,26.089,5.521460917862246,11.512925464970229,0.1488571428571429,0.3504285714285719,0.3668571428571436,0,0.0,45.75257174,20.0,29.0,0,0,0.0,0.4285714285714285,0.1428571428571428,0.0,0.0,90.446,0.2861356932153369,339
"('chrVII', 176337, 176817)",-,NM_001181038.1,34.475,11.512925464970229,11.512925464970229,0.3762857142857145,0.2001428571428565,0.2965714285714276,0,0.0,99.93486254,20.0,50.0,0,0,0.0,0.0,0.4285714285714285,-6.266666666666667,-12.5,123.658,0.2931249999999984,480
"('chrVII', 194666, 195105)",-,NM_001181028.1,68.513,11.512925464970229,6.907755278982138,0.3825714285714296,0.9828571428571424,0.4134285714285735,1,938.0,19.07976039,20.0,73.0,0,0,0.5714285714285714,1.0,0.4285714285714285,-6.0,-6.285185185185186,126.163,0.2747152619589973,439
"('chrVII', 195762, 196178)",-,NM_001181028.1,4.013999999999999,0.0844691566264499,11.512925464970229,0.7864285714285673,0.0325714285714285,0.4007142857142843,1,1975.0,19.07976039,20.0,1.0,-1,0,1.0,0.0,0.5714285714285714,0.0,0.0,110.62,0.2639423076923069,416
"('chrVII', 251654, 251746)",+,NM_001181002.1,20.68,11.512925464970229,4.3428059215206005,0.6688571428571402,0.7585714285714279,0.0337142857142856,0,2688.0,180.5129803,-5.0,20.0,0,0,0.8571428571428571,0.8571428571428571,0.0,-5.6959595959595966,0.0,25.711,0.3413043478260862,92
"('chrVII', 336621, 336992)",+,NM_001180958.1,19.895,6.907755278982138,0.6733445532637656,0.1337142857142844,0.6875714285714211,0.5581428571428584,1,646.0,21.20058166,20.0,15.0,0,-1,0.1428571428571428,0.7142857142857143,0.4285714285714285,-2.72,0.0,95.984,0.356334231805928,371
"('chrVII', 388992, 389417)",-,NM_001180926.1,17.12,4.961845129926823,0.5025268209512956,0.5649999999999983,0.6671428571428552,0.5618571428571432,1,320.0,19.68131885,20.0,36.0,0,0,0.5714285714285714,1.0,0.7142857142857143,-1.2,0.0,84.376,0.3115294117647028,425
"('chrVII', 390612, 390714)",+,NM_001180925.1,23.137,4.422848629194137,11.512925464970229,0.4591428571428586,0.39457142857143,0.3175714285714259,0,0.0,21.72795505,20.0,25.0,0,0,0.7142857142857143,0.4285714285714285,0.2857142857142857,-2.3812500000000005,0.0,18.092,0.5235294117647056,102
"('chrVII', 441741, 442026)",-,NM_001180893.3,30.826,11.512925464970229,1.2310014767138553,0.8318571428571441,0.469857142857144,0.7155714285714302,0,0.0,148.8266743,20.0,18.0,0,-1,0.8571428571428571,0.1428571428571428,0.8571428571428571,0.0,-3.776470588235296,66.514,0.3147368421052625,285
"('chrVII', 515460, 515625)",+,NM_001181142.1,39.987,11.512925464970229,11.512925464970229,0.1031428571428573,0.5541428571428529,0.3117142857142839,0,0.0,23.53173954,20.0,51.0,0,0,0.0,0.5714285714285714,0.7142857142857143,-6.300000000000001,-3.984,30.138,0.4672727272727267,165
"('chrVII', 532766, 532941)",+,NM_001348839.1,8.216000000000001,6.214608098422191,11.512925464970229,0.867142857142859,0.0337142857142856,0.335428571428571,1,129.0,,20.0,5.0,0,0,1.0,0.0,0.4285714285714285,-7.84146341463414,-3.260000000000001,32.863,0.4782857142857133,175
"('chrVII', 533405, 533523)",+,NM_001181155.3,24.388,11.512925464970229,11.512925464970229,0.5354285714285746,0.4612857142857174,0.2177142857142842,1,251.0,161.3175451,20.0,32.0,0,0,0.4285714285714285,0.7142857142857143,0.2857142857142857,-1.9,0.0,23.628,0.4542372881355924,118
"('chrVII', 625392, 625752)",-,NM_001181197.1,13.092,11.512925464970229,11.512925464970229,0.6878571428571436,0.5581428571428542,0.5201428571428542,0,0.0,13.76811151,20.0,18.0,0,0,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.0,0.0,93.551,0.3055555555555536,360
"('chrVII', 667571, 667825)",+,NM_001181220.1,9.73,0.4668087383492164,1.3823023398503531,0.6387142857142832,0.724285714285707,0.8117142857142876,1,1232.0,14.85413179,20.0,23.0,0,-1,0.0,0.7142857142857143,0.5714285714285714,-14.7,-3.9467532467532473,60.033,0.3228346456692903,254
"('chrVII', 711328, 711483)",+,NM_001184381.2,19.081,1.6713133161521878,11.512925464970229,0.4539999999999995,0.0775714285714285,0.2379999999999979,0,3617.0,,20.0,7.0,-1,0,0.5714285714285714,0.0,0.4285714285714285,0.0,0.0,22.023,0.5116129032258051,155
"('chrVII', 716461, 716938)",+,NM_001181240.1,33.589,5.521460917862246,2.6736487743848776,0.4055714285714305,0.7960000000000024,0.2329999999999995,0,0.0,43.29105997,20.0,31.0,0,0,0.4285714285714285,0.8571428571428571,0.4285714285714285,-5.0,-1.9,129.113,0.3228511530398302,477
"('chrVII', 753406, 753598)",-,NM_001181259.1,48.619,11.512925464970229,11.512925464970229,0.3531428571428571,0.6011428571428518,0.3404285714285704,0,0.0,37.82238832,20.0,51.0,0,0,0.4285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,46.701,0.4411458333333331,192
"('chrVII', 782745, 783027)",+,NM_001181274.2,20.174,11.512925464970229,5.521460917862246,0.9261428571428588,0.4191428571428584,0.5719999999999996,0,0.0,59.8211121,-7.4,20.0,0,0,1.0,0.4285714285714285,0.7142857142857143,-7.205555555555547,0.0,59.717,0.4226950354609918,282
"('chrVII', 782502, 783027)",+,NM_001181274.2,24.842,11.512925464970229,4.605170185988091,0.5585714285714314,0.3727142857142855,0.2561428571428568,0,0.0,59.8211121,20.0,46.0,0,0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,122.97,0.3476190476190443,525
"('chrVII', 864657, 864959)",-,NM_001181313.1,38.02,11.512925464970229,2.128631785870608,0.5209999999999977,0.5192857142857161,0.2912857142857136,1,4609.0,33.81255592,20.0,25.0,0,0,0.8571428571428571,0.4285714285714285,0.5714285714285714,-0.9,-3.314035087719297,65.99,0.377814569536422,302
"('chrVII', 868314, 868701)",+,NM_001181315.1,41.578,11.512925464970229,6.214608098422191,0.1515714285714284,0.4900000000000005,0.4188571428571443,0,0.0,55.98141023,20.0,38.0,0,0,0.0,0.2857142857142857,0.4285714285714285,0.0,-1.1,102.96,0.3728682170542608,387
"('chrVII', 886701, 886824)",-,NM_001181323.3,26.938,2.198225077669804,4.422848629194137,0.7905714285714303,0.4265714285714273,0.5374285714285713,0,0.0,19.11561396,-3.2,27.0,0,0,0.8571428571428571,0.5714285714285714,0.7142857142857143,-3.17966101694915,0.0,21.643,0.5325203252032519,123
"('chrVII', 886701, 887181)",-,NM_001181323.3,34.023,6.214608098422191,2.0249533563957662,0.2582857142857147,0.3025714285714289,0.7794285714285729,0,0.0,19.11561396,20.0,43.0,0,0,0.0,0.1428571428571428,0.8571428571428571,0.0,0.0,124.408,0.3174999999999984,480
"('chrVII', 898150, 898276)",+,NM_001181328.1,23.024,11.512925464970229,11.512925464970229,0.6722857142857114,0.824428571428573,0.528714285714283,0,0.0,59.5486185,-1.1,16.0,0,0,0.7142857142857143,0.8571428571428571,0.8571428571428571,-1.1000000000000008,-1.6,22.485,0.3666666666666653,126
"('chrVII', 907050, 907158)",+,NM_001181333.3,32.714,3.863232841258714,4.3428059215206005,0.1938571428571426,0.7289999999999922,0.1098571428571432,0,0.0,229.3461924,-11.5,35.0,0,0,0.0,0.7142857142857143,0.0,-9.194565217391306,0.0,16.251,0.448148148148148,108
"('chrVII', 972943, 973079)",-,NM_001181369.1,17.531,11.512925464970229,4.509860006183767,0.3325714285714288,0.5709999999999976,0.2059999999999998,1,2162.0,581.8870035,-3.1,16.0,0,0,0.0,0.5714285714285714,0.0,-2.1999999999999966,0.0,30.754,0.5169117647058812,136
"('chrVII', 1012900, 1013113)",+,NM_001181389.1,35.814,11.512925464970229,11.512925464970229,0.0514285714285714,0.3198571428571428,0.5408571428571403,0,0.0,289.7120655,20.0,35.0,0,0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,38.892,0.3868544600938951,213
"('chrVII', 1035643, 1035992)",+,NM_001181400.4,30.734,11.512925464970229,11.512925464970229,0.514142857142859,0.4338571428571409,0.4212857142857148,1,1694.0,13.14326098,20.0,34.0,0,0,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.0,-5.371578947368412,99.26,0.3028653295128918,349
"('chrVII', 1035691, 1035992)",+,NM_001181400.4,14.827,2.900422093749666,11.512925464970229,0.5238571428571456,0.5735714285714292,0.5978571428571395,1,1694.0,13.14326098,20.0,15.0,0,0,0.4285714285714285,0.2857142857142857,0.7142857142857143,-6.300000000000002,-5.400000000000002,74.138,0.3299003322259131,301
"('chrVII', 1035550, 1035992)",+,NM_001181400.4,8.34,0.1165338162559515,11.512925464970229,0.6677142857142815,0.5964285714285704,0.5065714285714312,1,1694.0,13.14326098,20.0,20.0,0,0,0.4285714285714285,0.2857142857142857,0.5714285714285714,-8.299999999999994,-5.399999999999995,115.408,0.3384615384615361,442
"('chrVII', 1037117, 1037314)",+,NM_001181400.4,17.986,4.3428059215206005,11.512925464970229,0.5137142857142893,0.3545714285714281,0.3309999999999997,1,379.0,13.14326098,20.0,12.0,0,0,0.7142857142857143,0.0,0.0,-10.982352941176474,0.0,45.334,0.4223350253807088,197
"('chrVII', 1084882, 1085030)",+,NM_001181425.3,30.908,11.512925464970229,6.214608098422191,0.4055714285714297,0.4805714285714277,0.6869999999999924,0,0.0,0.0,-7.5,27.0,0,0,0.7142857142857143,0.5714285714285714,0.7142857142857143,-7.495652173913044,0.0,34.358,0.4337837837837833,148
"('chrXII', 24993, 25156)",+,NM_001181878.1,46.222,11.512925464970229,11.512925464970229,0.0519999999999999,0.643428571428573,0.209714285714284,1,134.0,25.92288442,20.0,48.0,0,0,0.0,0.8571428571428571,0.2857142857142857,-7.794736842105261,-1.8,45.351,0.4380368098159507,163
"('chrXII', 57266, 57403)",-,NM_001181860.1,24.788,11.512925464970229,0.0010005003335835,0.8360000000000034,0.0562857142857143,0.3447142857142829,1,3004.0,14.73036874,20.0,37.0,0,-1,0.8571428571428571,0.0,0.2857142857142857,-3.606976744186048,0.0,14.111,0.4868613138686125,137
"('chrXII', 68001, 68167)",-,NM_001181856.1,29.736,11.512925464970229,11.512925464970229,0.7965714285714258,0.2361428571428545,0.8227142857142883,1,1238.0,48.80232966,20.0,44.0,0,0,1.0,0.4285714285714285,0.8571428571428571,-2.333333333333333,-1.8830985915492968,45.669,0.3307228915662647,166
"('chrXII', 75795, 76221)",-,NM_001181852.1,23.882,5.298317366548036,11.512925464970229,0.7655714285714317,0.1742857142857138,0.1938571428571414,0,0.0,14.43426707,20.0,30.0,0,0,0.8571428571428571,0.2857142857142857,0.1428571428571428,0.0,-1.3399999999999996,61.754,0.3246478873239399,426
"('chrXII', 103626, 104095)",+,NM_001181841.1,23.627,3.863232841258714,2.718100536955712,0.5058571428571392,0.3745714285714291,0.4037142857142853,1,1202.0,26.1704614,-6.9,24.0,0,0,0.5714285714285714,0.4285714285714285,0.5714285714285714,-6.9,-2.4,122.654,0.2895522388059657,469
"('chrXII', 103788, 104095)",+,NM_001181841.1,37.128,3.4112477175156566,3.218875824868201,0.1154285714285713,0.3995714285714293,0.0910000000000001,1,1202.0,26.1704614,20.0,42.0,0,0,0.0,0.1428571428571428,0.0,-2.2583333333333333,-2.4,75.755,0.3100977198697063,307
"('chrXII', 117321, 117728)",+,NM_001181835.1,32.198,2.1892564076870427,4.017383521085971,0.5171428571428591,0.6582857142857114,0.4212857142857138,1,3316.0,34.85198611,20.0,38.0,0,0,0.4285714285714285,0.7142857142857143,0.5714285714285714,-7.3,0.0,58.975,0.3044226044226019,407
"('chrXII', 133504, 133862)",+,NM_001181828.1,16.307000000000002,11.512925464970229,11.512925464970229,0.2137142857142851,0.3747142857142868,0.4165714285714261,1,1902.0,105.2269688,20.0,24.0,0,0,0.0,0.7142857142857143,0.2857142857142857,-18.1,-0.8999999999999991,78.473,0.3142458100558655,358
"('chrXII', 155693, 155814)",-,NM_001181889.1,16.995,5.298317366548036,11.512925464970229,0.7530000000000003,0.7490000000000001,0.4455714285714253,1,1349.0,59.27065863,0.0,19.0,0,0,0.8571428571428571,0.8571428571428571,0.2857142857142857,-2.5,-1.3000000000000005,29.229,0.5289256198347104,121
"('chrXII', 158514, 158925)",-,NM_001181891.1,41.268,11.512925464970229,11.512925464970229,0.6759999999999939,0.2324285714285702,0.8114285714285729,0,0.0,5.520398269,20.0,40.0,0,0,0.7142857142857143,0.1428571428571428,0.8571428571428571,0.0,-4.9,123.885,0.2982968369829679,411
"('chrXII', 173513, 173879)",-,NM_001181901.1,38.228,11.512925464970229,11.512925464970229,0.6481428571428571,0.4925714285714297,0.4922857142857132,1,1245.0,17.81753505,20.0,42.0,0,0,0.8571428571428571,0.4285714285714285,0.5714285714285714,-3.900000000000001,-2.1,79.586,0.376502732240437,366
"('chrXII', 173559, 173879)",-,NM_001181901.1,20.554,11.512925464970229,6.214608098422191,0.5525714285714323,0.544857142857145,0.301571428571427,1,1270.0,17.81753505,-3.9,21.0,0,0,0.4285714285714285,0.4285714285714285,0.4285714285714285,-3.899999999999998,0.0,76.094,0.411875,320
"('chrXII', 191257, 191734)",-,NM_001181911.2,22.975,6.214608098422191,11.512925464970229,0.7851428571428564,0.1621428571428568,0.1188571428571427,0,0.0,12.08852351,20.0,16.0,0,0,1.0,0.0,0.0,-8.548780487804873,0.0,129.132,0.3417190775681339,477
"('chrXII', 188181, 188518)",-,NM_001181911.2,39.228,11.512925464970229,11.512925464970229,0.3948571428571418,0.4302857142857166,0.0631428571428572,1,512.0,12.08852351,20.0,35.0,0,0,1.0,0.1428571428571428,0.0,0.0,0.0,94.573,0.3142433234421359,337
"('chrXII', 188181, 188380)",-,NM_001181911.2,30.318,4.710530701645918,4.710530701645918,0.4760000000000009,0.3908571428571437,0.3054285714285714,1,512.0,12.08852351,20.0,18.0,0,0,0.7142857142857143,0.0,0.0,-7.216666666666666,0.0,37.714,0.3452261306532644,199
"('chrXII', 290527, 290926)",+,NM_001181968.1,27.378,11.512925464970229,11.512925464970229,0.5957142857142838,0.2444285714285699,0.8221428571428607,0,0.0,4.44918592,20.0,25.0,0,0,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.0,0.0,113.029,0.2957393483709248,399
"('chrXII', 298129, 298575)",-,NM_001181971.1,14.178,11.512925464970229,1.194022473472768,0.7959999999999952,0.0895714285714285,0.4212857142857139,1,1525.0,28.6960332,20.0,3.0,0,-1,1.0,0.0,0.8571428571428571,-2.7,0.0,109.391,0.2708520179372156,446
"('chrXII', 308630, 308988)",-,NM_001181974.1,28.682,11.512925464970229,11.512925464970229,0.1585714285714288,0.4549999999999993,0.0445714285714285,1,1772.0,8.908620577,20.0,42.0,0,0,0.0,0.7142857142857143,0.0,0.0,0.0,74.226,0.4100558659217862,358
"('chrXII', 321803, 322000)",+,NM_001181977.1,15.33,11.512925464970229,11.512925464970229,0.7021428571428556,0.2274285714285698,0.1532857142857136,1,1184.0,44.6978173,20.0,14.0,0,0,0.8571428571428571,0.2857142857142857,0.1428571428571428,0.0,-4.706185567010309,39.832,0.4411167512690338,197
"('chrXII', 335011, 335256)",+,NM_001181983.1,25.397,1.4396951378470058,0.908818717035454,0.6595714285714276,0.6258571428571412,0.2097142857142845,1,766.0,29.82601407,20.0,3.0,-1,-1,0.8571428571428571,0.2857142857142857,0.4285714285714285,0.0,0.0,44.989,0.3942857142857143,245
"('chrXII', 425964, 426410)",+,NM_001182029.1,24.544,3.1010927892118167,3.4420193761824103,0.3741428571428576,0.2558571428571409,0.4875714285714297,1,193.0,7.221085068,20.0,14.0,0,0,0.4285714285714285,0.0,0.5714285714285714,0.0,-10.61157894736842,121.666,0.3634529147982052,446
"('chrXII', 435056, 435181)",+,NM_001182035.1,26.70300000000001,11.512925464970229,11.512925464970229,0.4032857142857137,0.1617142857142856,0.7204285714285678,1,2203.0,22.99399214,20.0,23.0,0,0,1.0,0.2857142857142857,1.0,0.0,-3.0,27.229,0.4936,125
"('chrXII', 436241, 436493)",+,NM_001182035.1,28.252,6.907755278982138,4.605170185988091,0.6248571428571394,0.6867142857142872,0.0905714285714287,1,903.0,22.99399214,20.0,31.0,0,0,0.5714285714285714,0.8571428571428571,0.0,-2.3125,0.0,55.487,0.3333333333333326,252
"('chrXII', 519137, 519290)",+,NM_001182069.1,4.385,0.0855578883616465,11.512925464970229,0.8367142857142903,0.246714285714284,0.3065714285714254,0,0.0,23.93965009,20.0,3.0,-1,0,0.8571428571428571,0.2857142857142857,0.2857142857142857,-0.2,-2.965217391304344,31.276,0.4816993464052279,153
"('chrXII', 521161, 521537)",-,NM_001182070.1,19.708,11.512925464970229,11.512925464970229,0.3187142857142837,0.4507142857142883,0.2485714285714289,1,545.0,41.80467993,20.0,19.0,0,0,0.2857142857142857,0.4285714285714285,0.0,-5.799999999999998,0.0,106.989,0.3324468085106375,376
"('chrXII', 627369, 627850)",+,NM_001182133.1,38.039,6.907755278982138,2.4418471603275536,0.0568571428571428,0.7762857142857157,0.1264285714285718,1,293.0,19.29896643,20.0,41.0,0,0,0.0,0.8571428571428571,0.0,0.0,0.0,130.782,0.2939708939708899,481
"('chrXII', 638181, 638679)",+,NM_001182136.1,43.643,11.512925464970229,11.512925464970229,0.2968571428571432,0.7045714285714199,0.8258571428571448,0,0.0,4359.748641,20.0,39.0,0,0,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.0,-2.1865979381443266,133.289,0.2947791164658631,498
"('chrXII', 690117, 690655)",-,NM_001182160.1,28.373,11.512925464970229,11.512925464970229,0.5444285714285712,0.115,0.5239999999999987,1,1013.0,8.274628607,20.0,33.0,0,0,0.7142857142857143,0.0,0.5714285714285714,0.0,0.0,135.254,0.3381040892193295,538
"('chrXII', 718842, 719035)",-,NM_001182179.1,37.836,11.512925464970229,11.512925464970229,0.2265714285714288,0.4724285714285693,0.3401428571428582,1,503.0,97.37432545,-8.1,40.0,0,0,0.0,0.5714285714285714,0.1428571428571428,-8.327906976744199,0.0,32.868,0.4523316062176158,193
"('chrXII', 727066, 727217)",+,NM_001182187.1,31.95300000000001,6.907755278982138,11.512925464970229,0.4851428571428552,0.6558571428571373,0.3444285714285703,1,776.0,32.0539828,20.0,32.0,0,0,0.5714285714285714,0.7142857142857143,0.2857142857142857,-3.0,-9.4,38.664,0.5668874172185421,151
"('chrXII', 740928, 741098)",-,NM_001182193.1,18.686,11.512925464970229,11.512925464970229,0.8381428571428601,0.0011428571428571,0.2934285714285733,1,2758.0,36.66904976,-4.0,19.0,0,0,0.8571428571428571,0.0,0.1428571428571428,-5.142857142857141,0.0,42.926,0.4176470588235293,170
"('chrXII', 767801, 768048)",+,NM_001182207.2,16.299,5.809142990314027,11.512925464970229,0.5959999999999991,0.0451428571428572,0.5309999999999973,1,1112.0,7.407709364,20.0,15.0,0,0,0.7142857142857143,0.0,0.5714285714285714,-0.6599999999999999,0.0,53.939,0.4085020242914976,247
"('chrXII', 773598, 773739)",+,NM_001182209.1,49.113,11.512925464970229,11.512925464970229,0.3462857142857152,0.6737142857142786,0.0765714285714286,0,0.0,11.89454578,20.0,67.0,0,0,0.0,0.7142857142857143,0.0,0.0,0.0,31.164,0.4858156028368793,141
"('chrXII', 780130, 780262)",+,NM_001182213.1,41.175,11.512925464970229,6.907755278982138,0.2317142857142856,0.4552857142857114,0.5302857142857101,0,0.0,41.15895451,0.0,49.0,0,0,0.0,0.5714285714285714,0.5714285714285714,-6.453333333333333,-0.5,33.226,0.4871212121212114,132
"('chrXII', 790796, 790926)",-,NM_001348861.1,20.794,11.512925464970229,4.961845129926823,0.908000000000004,0.7115714285714191,0.6842857142857067,1,125.0,,20.0,22.0,0,0,1.0,0.7142857142857143,0.7142857142857143,0.0,0.0,36.526,0.4776923076923075,130
"('chrXII', 813672, 813846)",+,NM_001182231.1,16.804000000000002,11.512925464970229,0.0130852395486554,0.4547142857142843,0.8190000000000021,0.6599999999999939,0,0.0,401.8331395,20.0,13.0,0,-1,0.2857142857142857,0.8571428571428571,0.7142857142857143,-5.0600000000000005,-2.792647058823527,41.237,0.4166666666666665,174
"('chrXII', 813409, 813846)",+,NM_001182231.1,16.461,11.512925464970229,0.0161293819298836,0.4734285714285727,0.8214285714285732,0.5939999999999972,1,1660.0,401.8331395,20.0,13.0,0,-1,0.7142857142857143,0.8571428571428571,0.7142857142857143,-11.71388888888888,-2.699999999999999,92.989,0.2745995423340952,437
"('chrXII', 846142, 846367)",+,NM_001182249.3,22.882,6.907755278982138,1.6607312068216509,0.2725714285714273,0.5327142857142844,0.2851428571428572,0,0.0,27.00842547,20.0,12.0,0,0,0.4285714285714285,0.7142857142857143,0.8571428571428571,-5.5,0.0,52.438,0.3688888888888875,225
"('chrXII', 851314, 851598)",+,NM_001182251.1,34.861,6.907755278982138,11.512925464970229,0.8411428571428617,0.2891428571428554,0.2672857142857118,1,391.0,21.59559542,20.0,36.0,0,0,0.8571428571428571,0.4285714285714285,0.4285714285714285,0.0,-3.44,85.045,0.3415492957746451,284
"('chrXII', 858036, 858434)",+,NM_001182257.3,21.704,1.7957674906255938,1.2765434971607714,0.4752857142857165,0.5338571428571409,0.4107142857142846,1,880.0,23.59909446,20.0,64.0,0,0,0.0,0.8571428571428571,0.5714285714285714,-4.304166666666661,-1.1666666666666674,90.224,0.3555276381909543,398
"('chrXII', 948657, 948977)",+,NM_001182300.1,39.816,11.512925464970229,11.512925464970229,0.7114285714285709,0.7851428571428541,0.1619999999999986,1,157.0,62.52614792,20.0,51.0,0,0,0.4285714285714285,1.0,0.1428571428571428,0.0,0.0,47.514,0.4903124999999968,320
"('chrXII', 961358, 961613)",+,NM_001182307.3,16.424,11.512925464970229,0.006018072325563,0.5102857142857186,0.3964285714285742,0.2817142857142852,0,0.0,16.54160184,20.0,20.0,0,-1,0.4285714285714285,0.4285714285714285,0.0,-1.5,-10.5,66.004,0.3180392156862719,255
"('chrXII', 974137, 974250)",+,NM_001182312.1,22.108,2.145581344184381,2.631089159966082,0.511714285714288,0.4304285714285719,0.4661428571428554,1,1249.0,10.96463878,-2.7,31.0,0,0,0.0,0.5714285714285714,0.0,-2.9859154929577443,-0.5,28.756,0.4486725663716808,113
"('chrXII', 984508, 984999)",+,NM_001182313.3,16.658,1.6450650900772514,11.512925464970229,0.4259999999999991,0.1344285714285716,0.7357142857142851,1,1813.0,9.183378968,20.0,15.0,0,0,0.5714285714285714,0.0,0.8571428571428571,0.0,0.0,137.505,0.296130346232178,491
"('chrXII', 984508, 984968)",+,NM_001182313.3,39.771,11.512925464970229,11.512925464970229,0.1024285714285712,0.5395714285714279,0.8291428571428608,1,1808.0,9.183378968,20.0,42.0,0,0,0.1428571428571428,0.5714285714285714,0.8571428571428571,0.0,0.0,130.395,0.2791304347826082,460
"('chrXII', 1020554, 1020909)",-,NM_001182330.3,24.226,11.512925464970229,1.4024237430497744,0.2522857142857143,0.2355714285714274,0.2867142857142839,1,1235.0,13.92810895,-12.0,23.0,0,0,0.0,0.0,0.4285714285714285,-12.0,-6.800000000000005,90.494,0.3616901408450695,355
"('chrXII', 1055125, 1055568)",+,NM_001182344.1,16.588,3.4112477175156566,11.512925464970229,0.7362857142857117,0.6028571428571415,0.4338571428571419,1,49.0,10.72204691,20.0,16.0,0,0,1.0,0.5714285714285714,0.5714285714285714,0.0,0.0,115.47,0.2781038374717797,443
"('chrXIV', 5931, 6079)",-,NM_001183177.1,30.846,11.512925464970229,11.512925464970229,0.4205714285714299,0.4745714285714278,0.6905714285714211,0,0.0,0.0,-7.5,27.0,0,0,0.7142857142857143,0.5714285714285714,0.7142857142857143,-7.472602739726027,0.0,34.301,0.4398648648648643,148
"('chrXIV', 19935, 20352)",-,NM_001183167.1,12.457,11.512925464970229,0.0855578883616465,0.4725714285714301,0.1615714285714284,0.46542857142857,0,0.0,25.41207249,20.0,13.0,0,-1,0.1428571428571428,0.0,0.4285714285714285,-5.4,-1.8,113.892,0.259232613908871,417
"('chrXIV', 19935, 20046)",-,NM_001183167.1,14.297,3.912023005428147,0.1578240851935672,0.4215714285714302,0.4062857142857157,0.4920000000000019,0,0.0,25.41207249,-6.7,8.0,0,-1,0.4285714285714285,0.7142857142857143,0.7142857142857143,-6.088135593220334,0.0,18.432,0.532432432432432,111
"('chrXIV', 42777, 43032)",-,NM_001183154.1,18.996,3.4420193761824103,11.512925464970229,0.3127142857142849,0.2652857142857148,0.3277142857142853,0,0.0,23.17032714,20.0,22.0,0,0,0.4285714285714285,0.7142857142857143,0.5714285714285714,0.0,0.0,60.859,0.3062745098039199,255
"('chrXIV', 50652, 51143)",-,NM_001183149.1,27.904,1.4610179073158271,1.1551826401565042,0.7990000000000033,0.0821428571428572,0.1627142857142854,1,1180.0,13.23898607,20.0,26.0,0,0,0.8571428571428571,0.0,0.0,-3.7454545454545456,-4.399999999999994,91.005,0.2771894093686343,491
"('chrXIV', 69183, 69267)",+,NM_001183136.1,22.264,2.538307426515116,3.816712825623821,0.2771428571428571,0.2389999999999993,0.3008571428571419,0,0.0,21.50877022,20.0,45.0,0,0,0.5714285714285714,0.4285714285714285,0.0,0.0,0.0,14.148,0.5738095238095231,84
"('chrXIV', 92428, 92726)",+,NM_001183125.1,25.307,1.8325814637483104,0.2433462586317292,0.2368571428571431,0.5784285714285706,0.3700000000000007,1,2048.0,166.9007109,20.0,47.0,0,-1,0.0,0.8571428571428571,0.4285714285714285,0.0,-0.3999999999999994,63.279,0.376174496644293,298
"('chrXIV', 124562, 124689)",+,NM_001183111.1,26.276,4.710530701645918,11.512925464970229,0.4201428571428597,0.4540000000000017,0.6222857142857123,1,1883.0,16.15113854,20.0,26.0,0,0,0.4285714285714285,0.4285714285714285,0.7142857142857143,-2.9399999999999995,0.0,26.036,0.5338582677165349,127
"('chrXIV', 124476, 124689)",+,NM_001183111.1,34.075,6.907755278982138,11.512925464970229,0.3731428571428581,0.4508571428571448,0.6259999999999976,0,0.0,16.15113854,20.0,33.0,0,0,0.4285714285714285,0.4285714285714285,0.7142857142857143,0.0,0.0,32.252,0.4873239436619718,213
